Id,SalePrice
2292,252849.22994185414
2293,230398.0269775378
2294,247970.3532967899
2295,237200.4008855009
2296,237902.63049445767
2297,236963.986844257
2298,249490.74865641972
2299,243455.34347467337
2300,245866.5025471924
2301,233717.48558308877
2302,236323.0443632763
2303,227006.10459044727
2304,237374.72672528191
2305,168110.09816477945
2306,168231.78463996225
2307,175463.09185690206
2308,214559.8685735817
2309,230857.6662293493
2310,202630.75563551407
2311,202160.66222139547
2312,176786.81101917816
2313,179591.9791646285
2314,173850.26871777375
2315,175438.3171584954
2316,185076.27973245905
2317,178077.48616090123
2318,174827.86482413148
2319,181029.25968043334
2320,182141.43054088645
2321,201177.8587645663
2322,168333.68338281068
2323,191519.67745470454
2324,179331.06026258427
2325,209542.06191936275
2326,181028.2569096968
2327,207892.44224172313
2328,218582.42287188736
2329,185282.17639789055
2330,183974.2207502695
2331,241999.31801018916
2332,245617.2075135805
2333,242839.07996238198
2334,241221.93432767532
2335,236350.28610721475
2336,238144.79637059686
2337,198798.4465403047
2338,235747.37094693916
2339,211184.27421758437
2340,256614.13635804644
2341,209367.7830213798
2342,215901.1958193976
2343,213713.40565070877
2344,228621.879648647
2345,235157.64480078663
2346,199144.68903813444
2347,199408.469831734
2348,220286.86003162822
2349,161566.31166441934
2350,240467.11007050588
2351,227968.57882821513
2352,237345.50857648416
2353,206847.9342922458
2354,139271.9634826444
2355,162208.93221383975
2356,150466.5663874942
2357,200378.31389345904
2358,203137.5421377448
2359,130393.13261548747
2360,121884.53880119234
2361,137299.58827703202
2362,237923.23996117743
2363,140424.62106847862
2364,152761.68113897947
2365,208067.48661199232
2366,174590.84984038112
2367,200947.4520669154
2368,198321.44406181184
2369,209434.96390092358
2370,166788.920056412
2371,166431.34128820727
2372,194358.25995547202
2373,226461.75594711772
2374,231984.67942213578
2375,197590.00720931147
2376,230094.5323632892
2377,222920.77923866137
2378,140702.44716619467
2379,191498.0067539122
2380,143107.6865068074
2381,160221.60673633983
2382,213421.50226808124
2383,212456.6761221029
2384,216424.7887635861
2385,149112.76015530783
2386,142809.82101812758
2387,134199.44997507345
2388,122914.46800172189
2389,127542.20575268625
2390,133695.32850169775
2391,133498.5337174411
2392,114288.9210752169
2393,165762.9173745414
2394,146043.65557001746
2395,192928.30261316156
2396,148955.72608806315
2397,189683.17515846752
2398,130466.92838469497
2399,112858.19904149807
2400,112938.41983451344
2401,115694.56254566082
2402,133789.1357017374
2403,133135.98611025148
2404,140842.1552164359
2405,158753.4997857613
2406,135189.3377290474
2407,130404.63059082729
2408,131849.87311917782
2409,137580.65099765186
2410,175001.56292426554
2411,125984.23863344699
2412,156153.45681517434
2413,141307.78532285552
2414,135237.79982354734
2415,130050.14557696607
2416,135716.5161218934
2417,128556.57076992851
2418,119232.08786528543
2419,133887.49563640085
2420,127235.39353955424
2421,149337.3191784498
2422,129425.42221151081
2423,130975.54835310785
2424,149609.8080253347
2425,174810.94009287062
2426,134414.8183167277
2427,138551.24229189756
2428,185191.66643511836
2429,117518.4112447949
2430,134967.19591979054
2431,126025.38905997269
2432,135224.65392148355
2433,138818.89579425115
2434,142349.24120048588
2435,158140.72054115485
2436,111786.78007771971
2437,115474.98705225247
2438,128846.18257011886
2439,124422.29719473614
2440,128102.6373277157
2441,122205.08740333124
2442,118040.01902954902
2443,119215.26267063693
2444,129721.8089409154
2445,114876.7646171696
2446,131785.93452533346
2447,182965.55794749042
2448,148125.2522640112
2449,123159.7981136073
2450,164154.2595514227
2451,124196.28062540237
2452,211678.07787196836
2453,112835.28866057072
2454,131586.60186004147
2455,118070.93849058567
2456,141545.64704066713
2457,120947.00159479748
2458,120581.67171236221
2459,114316.65270581255
2460,145729.54194394388
2461,113640.40464727697
2462,134558.1237105991
2463,116306.64637243032
2464,169310.7125031823
2465,131976.6199737914
2466,120585.92048277328
2467,163645.40966687846
2468,113911.99649583036
2469,116199.29568924967
2470,185647.48620958667
2471,186749.54241265703
2472,176206.49945566867
2473,128724.44937904332
2474,123047.95427990623
2475,222219.33981851672
2476,121937.50057650372
2477,136302.07782650014
2478,168619.30218964824
2479,133399.6518914047
2480,137023.0536288777
2481,133522.56128932064
2482,136303.69861074112
2483,117894.8855989883
2484,125114.62124717052
2485,120034.14075605592
2486,158952.75713941926
2487,188193.10281555983
2488,161723.96756872712
2489,150915.61851671056
2490,151713.04272374455
2491,114315.99701337016
2492,179971.36604304065
2493,142610.10637910708
2494,169451.50908744437
2495,132175.17119576593
2496,221034.40125151476
2497,149302.99263534782
2498,122776.05983401278
2499,124130.61019655387
2500,130563.15766453178
2501,139516.93142335617
2502,148360.61345364133
2503,116963.09567355474
2504,191989.8984479783
2505,212659.35847928686
2506,234781.37378429325
2507,228128.84826823324
2508,236672.0447125244
2509,229764.04922649372
2510,210462.8788939566
2511,188710.3520529878
2512,215061.93536948433
2513,223384.01882578933
2514,210390.62800037445
2515,147732.1714395253
2516,155929.3042919627
2517,133765.79451418982
2518,145887.77896538793
2519,228328.28878632703
2520,208031.7976927068
2521,199336.79676290767
2522,212315.5883635607
2523,135959.90716335166
2524,137842.7783596708
2525,145324.5345849254
2526,142520.74134003124
2527,128142.4451334657
2528,126966.1587362582
2529,134478.8903163083
2530,129678.98323685874
2531,235667.02396797418
2532,234042.16373599553
2533,208267.249952424
2534,219379.34209617492
2535,235948.6004760039
2536,222177.94418030564
2537,205718.49010281666
2538,186200.55505954183
2539,189883.74760634766
2540,172982.10172866305
2541,185428.24750239364
2542,157630.66494942873
2543,133341.6851310047
2544,129948.52857346312
2545,130815.8276999945
2546,145727.1656796821
2547,140876.91578727734
2548,152592.79533460457
2549,160565.97441389653
2550,185987.1628686965
2551,144111.54241977257
2552,119116.33158238935
2553,116811.62374877973
2554,128155.67481335944
2555,119761.02149418835
2556,120677.41125010997
2557,124728.62174678488
2558,149409.04019738897
2559,140932.6271099946
2560,129180.2743381034
2561,143918.90644547908
2562,136207.24220165555
2563,138743.50722923467
2564,165730.7862654908
2565,130114.90975981619
2566,140800.9491114324
2567,134143.43934537485
2568,177542.61071535278
2569,176028.07713630126
2570,130217.50204742607
2571,164714.94771910473
2572,167416.90732663756
2573,227196.1214638385
2574,206374.339529386
2575,127131.099967366
2576,134640.6683943724
2577,160420.4051487634
2578,114414.81777183182
2579,120349.35874981177
2580,143476.91676797223
2581,132749.6714821473
2582,125262.47183039828
2583,218632.90730579378
2584,158271.23484978717
2585,176226.765127438
2586,209081.09624974802
2587,197887.4364218982
2588,165514.4924425328
2589,145380.73017132396
2590,205254.9811459427
2591,202132.90758382337
2592,216388.42237238865
2593,216578.34382438002
2594,187680.90161387555
2595,189741.7769216217
2596,247283.55763700022
2597,180245.82611464467
2598,239316.13328574318
2599,251257.31212614288
2600,146557.35160240356
2601,135648.67426850463
2602,115187.71344463644
2603,124915.52704618995
2604,117721.2465404807
2605,117297.57321371938
2606,143879.53190678242
2607,173211.78306274003
2608,180420.83030952155
2609,161734.7122597445
2610,122032.12173277605
2611,164304.55820658908
2612,152447.5682495175
2613,130769.11263332785
2614,130218.14580452905
2615,149255.07613608422
2616,136915.55589429283
2617,164772.1319519924
2618,193619.19844076212
2619,215477.32818028168
2620,187326.1013667472
2621,187628.82875217442
2622,191422.2009747514
2623,225514.97898525864
2624,240316.1128454672
2625,226651.64492052712
2626,161913.9029879994
2627,178970.66571021886
2628,241973.9960492166
2629,242163.29692027014
2630,244310.71463470013
2631,247021.17996760734
2632,243702.74125614064
2633,229009.38879410617
2634,247317.23548621545
2635,150489.64379560592
2636,201028.35184360656
2637,179951.0199262062
2638,230862.76556342264
2639,187129.778508457
2640,152232.94072365365
2641,119803.4110774428
2642,183657.2359451272
2643,121387.01538818511
2644,127422.1103645472
2645,116460.3386586668
2646,115191.53237805967
2647,120744.3317195166
2648,140554.30076731028
2649,135645.54500587
2650,145574.9835207722
2651,150928.2726876267
2652,247229.82363130036
2653,239619.83688281057
2654,240451.9746827786
2655,251055.274797893
2656,251723.61667843908
2657,228472.95201519766
2658,238533.2795445076
2659,246466.06116544947
2660,245106.0432104254
2661,252663.60257460753
2662,250437.86681781174
2663,241774.27288991277
2664,223269.03295395704
2665,234593.663074456
2666,231913.31749526944
2667,173543.26739611643
2668,185515.53139047843
2669,173855.13213262142
2670,246106.24541127437
2671,187303.69292428414
2672,186143.8321783359
2673,194721.44368002508
2674,190747.42054206633
2675,171360.82440339623
2676,193973.98654143937
2677,208465.0159163324
2678,229751.2037321497
2679,235916.95392277493
2680,239210.11776329417
2681,243240.73072227568
2682,237022.9422570135
2683,237406.6808731393
2684,241596.92927183918
2685,230673.76969810593
2686,240434.161184381
2687,244601.18945997278
2688,204391.2077709265
2689,193656.5490136053
2690,241527.47575309908
2691,186287.37802964298
2692,145013.94094299446
2693,197063.72847400067
2694,153364.2967024638
2695,198915.12504961053
2696,191947.59927206553
2697,196857.83613480986
2698,200440.5263858087
2699,173215.5699047119
2700,160298.87873770643
2701,151863.98318554484
2702,125055.21198183644
2703,137315.6010301451
2704,142426.97272514136
2705,130343.24543521565
2706,118001.97915953584
2707,124440.46113950972
2708,137460.30428316622
2709,123155.88711203284
2710,128475.35366033419
2711,223975.71505007567
2712,241105.66842465068
2713,185836.4706376836
2714,155972.00331269018
2715,177985.14560988665
2716,161321.47423946066
2717,184416.4573867952
2718,215210.9201795372
2719,156122.67898818423
2720,172005.9392254044
2721,141756.4766384964
2722,158391.55089856364
2723,145131.0143000143
2724,127752.59733059518
2725,135999.98382969125
2726,147006.15080586975
2727,158782.48202997484
2728,160609.60181909896
2729,152590.24364512617
2730,146494.7956004717
2731,122358.17526141138
2732,119875.94155376032
2733,164414.89061250995
2734,140550.71550064592
